KEY,DATE,TIME,MDA,TIME_CLK,TIME_TURN,ADV_COST,REWARD_COST,MDA_COST,CVR,1000_W_EFFICIENCY,SCH_KEY,NAME,SAVE_WAY,GUIDE,OS_TYPE,REJOIN_TYPE,CONTRACT_PRICE,START_DATE,END_DATE,START_QUARTER,START_TIME,RPT_TYPE,MDA_ARR,TURN_GOAL,TURN_REAL
181964,2025-03-24,1970-01-01 00:00:08.000,634,1,1,18,6,12,100.00,55.5560,648754,포뉴 초임계 알티지... (검색 후 퀴즈맞추기) 9301,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-03-24 00:11:58.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,10
152081,2025-04-30,1970-01-01 00:00:10.000,760,13,0,0,0,0,0.00,,591579,[접속하기] 편의점 정리왕,접속하기,"최초 접속하면

[참여방법] 
- 앱에 최초 접속하시면 리워드가 지급됩니다.

[주의사항] 
- 이미 접속한 이력이 있는 경우에는 리워드가 지급되지 않습니다. 
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,230,2025-02-03 16:32:03.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,12327
210780,2025-03-29,1970-01-01 00:00:17.000,563,1,1,18,14,14,100.00,55.5560,716228,스위스윙거 바리깡 ... (검색 후 퀴즈맞추기) 6382,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-03-29 00:19:15.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,12
129834,2024-12-20,1970-01-01 00:00:07.000,54,1,0,0,0,0,0.00,,547216,솔가숯불갈비 신시가지점 (플레이스 저장 후 KEEP 캡처),"플레이스 저장 후 KEEP 캡처, 스크린샷 제출 (리스트 공개 필수)","[참여 방법]
-키워드 검색 후 플레이스 방문
- 플레이스 저장 (공개리스트 필수)
- 저장된 리스트 클릭하기
- 공유 클릭하기 
- KEEP 클릭 후 스크린샷 캡처, 제출하기

[주의사항]
- 참여 취소할 경우, 추후 광고 참여에 제한됩니다.
- 1인 1회 참여 가능합니다.",WEB,NONE,18,2024-12-17 16:18:53.000,9999-12-31 23:59:59.000,4Q,AFTERNOON,A,ALL,100000,15
140031,2025-01-30,1970-01-01 00:00:21.000,371,3,3,60,24,24,100.00,50.0000,566643,찰리공장 제주동문시장본점 (플레이스 저장 후 KEEP 캡처),플레이스 저장 후 KEEP 캡처,"[참여 방법]
- 키워드 복사하기
- 검색하기
- 업체 플레이스에 방문하여 저장하기 후 업로드 (최초 참여자만 참여 가능)

[주의사항]
- 참여 취소할 경우, 추후 광고 참여에 제한됩니다.
- 1인 1회 참여 가능합니다.",WEB,NONE,20,2025-01-16 15:35:32.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,58
438435,2025-08-07,1970-01-01 00:00:16.000,563,1,1,18,14,14,100.00,55.5560,1206916,아델라메이크업 170050,네이버플레이스 퀴즈,"[참여방법]
1. 본문에서 퀴즈와 상품/장소 확인
1-1. 퀴즈: 아델라메이크업에서부터 7번째 OOOOOOOOO명소와 길찾기 했을 때 가장빠른 경로의 걸음 수를 정답으로 입력해주세요. (숫자만 입력해주세요)
2. 검색키워드 복사 버튼 클릭
3. 미션 시작하기 버튼 클릭하여 검색 페이지로 이동
4. 복사한 키워드로 검색
5. 검색 후 아래로 스크롤을 내려 상품 페이지를 찾아서 클릭
6. 상품 페이지에서 퀴즈 정답을 찾기
7. 돌아와서 퀴즈 정답 제출하면 완료!

[주의사항]
자세한 상품 정보와 퀴즈 정보는 미션 본문을 참고해주세요.
이미 참여한 이력이 있다면 리워드가 지급되지 않을 수 있습니다.
WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-07-30 10:08:02.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,12
82164,2024-08-03,1970-01-01 00:00:22.000,568,1,1,15,5,10,100.00,66.6670,458736,오잘지맛 맞추기 8.3,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요!

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-08-03 10:17:59.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,48
367385,2025-05-22,1970-01-01 00:00:10.000,492,1,1,18,8,12,100.00,55.5560,1087743,[정답입력] 지세포 물회 맛집,네이버 플레이스 지도 거리 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-05-21 17:57:26.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,359
84233,2024-08-06,1970-01-01 00:00:03.000,563,2,2,60,42,42,100.00,33.3330,463047,[플레이스 저장] 포가레 신촌점,플레이스 저장 하기,"[참여 방법]
1. 검색 키워드를 복사하기
2. 플레이스를 저장하러 가기 후 키워드를 붙여넣고 검색하기
3. 플레이스 내 장소를 저장하고 스크린샷 캡처하기
4. 업체 플레이스의 스크린샷을 제출하기 (최초 1회만 참여 가능)

[주의 사항]
· 30일 이내에 저장하기를 해제할 경우, 이후 광고 참여가 제한됩니다.
· 1인 1회 참여 가능합니다.",WEB,NONE,30,2024-08-06 00:09:11.000,9999-12-31 23:59:59.000,3Q,EARLY MORNING,A,ALL,100000,160
111622,2025-05-04,1970-01-01 00:00:00.000,851,1,0,0,0,0,0.00,,517330,우리동네GS,최초 오픈,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 최초 오픈 후 광고 추적허용 동의 (IOS필수)

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 광고 추적허용 동의하지 않은 경우 적립되지 않습니다. (iOS 한정)
- 이미 참여한 이력이 있다면 포인트가 지급되지 않습니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,230,2024-10-31 10:35:55.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,27471
357426,2025-04-30,1970-01-01 00:00:05.000,761,7,0,0,0,0,0.00,,1070817,표선흑돼지맛집,퀴즈 맞추기,"[참여방법]
- 미션 참여 방법을 꼭 확인하신 후 참여해 주세요.
- 제공되는 가이드를 참고하시면 쉽게 정답을 찾을 수 있습니다.

[주의사항]
- 장소 또는 상품 페이지에 30초 이상 머물러 주세요.
- 광고로 표시된 상품은 클릭하지 마세요.
- 저장 미션 완료 후 저장을 취소하면 포인트 지급이 취소됩니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
- 부정 참여 적발시 모든 미션의 참여가 제한됩니다.",WEB,NONE,15,2025-04-30 00:10:28.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,5
415304,2025-07-06,1970-01-01 00:00:07.000,685,16,16,2720,240,480,100.00,5.8820,1169427,[간편참여] 미니언100,받기,"'미니언100' 받고 '확인'하면 리워드 지급!
(신규 유저만 참여 가능)

01. [참여하고 적립받기] 버튼 클릭하고 마켓으로 이동하기
02. 마켓에서 '미니언100' 받기
03. 광고 리스트로 돌아와서 [확인] 버튼 클릭하기

※ 보안폴더를 통해 참여할 경우 리워드가 지급되지 않습니다.",ANDROID,NONE,170,2025-07-04 12:13:14.000,9999-12-31 23:59:59.000,3Q,AFTERNOON,A,ALL,100000,14359
270721,2025-04-04,1970-01-01 00:00:20.000,563,6,2,36,28,28,33.33,55.5560,856479,렌탈 셀프 스튜디오... (검색 후 퀴즈맞추기) 7088,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-04-04 00:44:01.000,9999-12-31 23:59:59.000,2Q,EARLY MORNING,A,ALL,100000,2
154679,2025-02-14,1970-01-01 00:00:15.000,270,2,1,15,7,7,50.00,66.6670,596308,마이폴츄리링 맞추기 2.11,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2025-02-11 15:05:43.000,9999-12-31 23:59:59.000,1Q,AFTERNOON,A,ALL,100000,89
369787,2025-05-26,1970-01-01 00:00:22.000,761,15,6,120,84,84,40.00,50.0000,1092032,[저장하기]강산골숯불닭갈비-20250526-98,T맵 도착지점 설정 후 스크린샷 업로드하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,20,2025-05-26 15:57:51.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,110
361140,2025-05-11,1970-01-01 00:00:14.000,563,1,0,0,0,0,0.00,,1077093,[저장하기]정자역보쌈,네이버 플레이스 저장하기(이미지업로드+퀴즈),"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,20,2025-05-09 15:02:57.000,9999-12-31 23:59:59.000,2Q,AFTERNOON,A,ALL,100000,92
128514,2024-12-13,1970-01-01 00:00:18.000,54,1,0,0,0,0,0.00,,544956,[정답입력]봉자막창 평택고덕점,네이버 플레이스 리뷰찾기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2024-12-13 10:52:43.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,179
83070,2024-08-04,1970-01-01 00:00:22.000,371,13,11,165,110,110,84.62,66.6670,460695,KRNT348WEM1 캐리어냉장고 맞추기 8.4,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-08-04 10:12:11.000,9999-12-31 23:59:59.000,3Q,MORNING,A,ALL,100000,107
115186,2024-11-12,1970-01-01 00:00:20.000,371,2,2,30,20,20,100.00,66.6670,523867,엠케이 수면안대 맞추기 11.12,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,15,2024-11-12 10:10:02.000,9999-12-31 23:59:59.000,4Q,MORNING,A,ALL,100000,49
183052,2025-03-31,1970-01-01 00:00:04.000,563,1,0,0,0,0,0.00,,650897,[정답입력]부천소향로 미용실,네이버 플레이스 장소명 입력하기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,18,2025-03-25 06:37:38.000,9999-12-31 23:59:59.000,1Q,MORNING,A,ALL,100000,189
129549,2024-12-18,1970-01-01 00:00:19.000,582,2,2,360,48,60,100.00,5.5560,548599,리메멘토 - 하얀 그림자,받기,"[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.
",ANDROID,NONE,180,2024-12-16 17:00:00.000,2024-12-25 00:00:00.000,4Q,AFTERNOON,A,ALL,9900,0
319774,2025-04-12,1970-01-01 00:00:17.000,761,6,2,40,28,28,33.33,50.0000,975275,[저장하기]문래동 파스타,네이버 플레이스 저장하기(이미지업로드+퀴즈),"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,ADS_CODE_DAILY_UPDATE,20,2025-04-11 18:31:34.000,9999-12-31 23:59:59.000,2Q,EVENING,A,ALL,100000,424
113277,2024-11-19,1970-01-01 00:00:01.000,539,58,52,9360,8320,8320,89.66,5.5560,527133,드래곤빌리지 어드벤처,받기,"한 손 쾌감! 드래빌리지 어드벤처!
드래곤빌리지 시리즈 2024 신작, 접속만 해도 정기 1000개!

[참여 방법]
1. 광고 참여 버튼 터치하여 마켓으로 이동
2. App 내려받기 후 참여 페이지로 돌아와 참여확인

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",ANDROID,NONE,180,2024-11-14 10:00:00.000,2024-11-26 00:00:00.000,4Q,MORNING,A,ALL,9950,9980
200961,2025-03-28,1970-01-01 00:00:15.000,761,6,1,18,12,12,16.67,55.5560,692425,인삼 세척수삼 원수... (검색 후 퀴즈맞추기) 5088,쇼핑 퀴즈 맞추기,"[참여 방법] 
1. 광고 참여 버튼 터치하여 이벤트 페이지로 이동 
2. 이벤트 페이지 상세 설명 확인하여 참여 

[유의사항]
- 최초 참여자 대상입니다.
- 7일 이내 참여해야 포인트가 지급됩니다.
- 포인트 지급까지 최대 10분까지도 소요될 수 있습니다.
- WIFI가 아닌 환경에서는 데이터 이용료가 발생할 수 있습니다.",WEB,NONE,18,2025-03-28 00:21:47.000,9999-12-31 23:59:59.000,1Q,EARLY MORNING,A,ALL,100000,0
115808,2024-11-18,1970-01-01 00:00:08.000,371,1,0,0,0,0,0.00,,524952,아이폰 13 PRO 크래용 맥세이프 케이스 맞추기 11.14,퀴즈 맞추기,"리뷰클릭후 주소창 복사붙여넣어 맞추기

사진을 참고해서 해당상품 클릭해보세요!．
연동딜레이로 인해 제목과 광고내용이 
다르게 보이는 현상이 있는 경우 
안내이미지에 맞춰서 정답을 맞춰주세요

1. 사진을 참고해서 해당상품 클릭하고 상품 구경하기

2. 리뷰 버튼 클릭하고 상품리뷰 구경하기

3. 상단의 주소창을 복사해서 정답란에 붙여넣기

4. 적립완료

* 부정적인 방법을 사용하시는 회원님들은 
적립금환수와 광고참여가 정지됩니다
*광고가 아닌 실제순위에서 클릭해서 
퀴즈에 참여하셔야합니다.",WEB,NONE,16,2024-11-14 16:47:49.000,9999-12-31 23:59:59.000,4Q,AFTERNOON,A,ALL,100000,14
